no,ocean_proximity
1968,inland
1969,inland
1970,inland
1971,inland
1972,inland
1973,inland
1974,inland
1975,inland
1976,inland
1977,inland
1978,inland
1979,inland
1980,inland
1981,inland
1982,inland
1983,inland
1984,inland
1985,inland
1986,inland
1987,inland
1988,inland
1989,inland
1990,inland
1991,inland
1992,inland
1993,inland
1994,inland
1995,inland
1996,inland
1997,inland
1998,inland
1999,inland
2000,inland
2001,inland
2002,inland
2003,inland
2004,inland
2005,inland
2006,inland
2007,inland
2008,inland
2009,inland
2010,inland
2011,inland
2012,inland
2013,inland
2014,inland
2015,inland
2016,inland
2017,inland
2018,inland
2019,inland
2020,inland
2021,inland
2022,inland
2023,inland
2024,inland
2025,inland
2026,inland
2027,inland
2028,inland
2029,inland
2030,inland
2031,inland
2032,inland
2033,inland
2034,inland
2035,inland
2036,inland
2037,inland
2038,inland
2039,inland
2040,inland
2041,inland
2042,inland
2043,inland
2044,inland
2045,inland
2046,inland
2047,inland
2048,inland
2049,inland
2050,inland
2051,inland
2052,inland
2053,inland
2054,inland
2055,inland
2056,inland
2057,inland
2058,inland
2059,inland
2060,inland
2061,inland
2062,inland
2063,inland
2064,inland
2065,inland
2066,inland
2067,inland
2068,inland
2069,inland
2070,inland
2071,inland
2072,inland
2073,inland
2074,inland
2075,inland
2076,inland
2077,inland
2078,inland
2079,inland
2080,inland
2081,inland
2082,inland
2083,inland
2084,inland
2085,inland
2086,inland
2087,inland
2088,inland
2089,inland
2090,inland
2091,inland
2092,inland
2093,inland
2094,inland
2095,inland
2096,inland
2097,inland
2098,inland
2099,inland
2100,inland
2101,inland
2102,inland
2103,inland
2104,inland
2105,inland
2106,inland
2107,inland
2108,inland
2109,inland
2110,inland
2111,inland
2112,inland
2113,inland
2114,inland
2115,inland
2116,inland
2117,inland
2118,inland
2119,inland
2120,inland
2121,inland
2122,inland
2123,inland
2124,inland
2125,inland
2126,inland
2127,inland
2128,inland
2129,inland
2130,inland
2131,inland
2132,inland
2133,inland
2134,inland
2135,inland
2136,inland
2137,inland
2138,inland
2139,inland
2140,inland
2141,inland
2142,inland
2143,inland
2144,inland
2145,inland
2146,inland
2147,inland
2148,inland
2149,inland
2150,inland
2151,inland
2152,inland
2153,inland
2154,inland
2155,inland
2156,inland
2157,inland
2158,inland
2159,inland
2160,inland
2161,inland
2162,inland
2163,inland
2164,inland
2165,inland
2166,inland
2167,inland
2168,inland
2169,inland
2170,inland
2171,inland
2172,inland
2173,inland
2174,inland
2175,inland
2176,inland
2177,inland
2178,inland
2179,inland
2180,inland
2181,inland
2182,inland
2183,inland
2184,inland
2185,inland
2186,inland
2187,inland
2188,inland
2189,inland
2190,inland
2191,inland
2192,inland
2193,inland
2194,inland
2195,inland
2196,inland
2197,inland
2198,inland
2199,inland
2200,inland
2201,inland
2202,inland
2203,inland
2204,inland
2205,inland
2206,inland
2207,inland
2208,inland
2209,inland
2210,inland
2211,inland
2212,inland
2213,inland
2214,inland
2215,inland
2216,inland
2217,inland
2218,inland
2219,inland
2220,inland
2221,inland
2222,inland
2223,inland
2224,inland
2225,inland
2226,inland
2227,inland
2228,inland
2229,inland
2230,inland
2231,inland
2232,inland
2233,inland
2234,inland
2235,inland
2236,inland
2237,inland
2238,inland
2239,inland
2240,inland
2241,inland
2242,inland
2243,inland
2244,inland
2245,inland
2246,inland
2247,inland
2248,inland
2249,inland
2250,inland
2251,inland
2252,inland
2253,inland
2254,inland
2255,inland
2256,inland
2257,inland
2258,inland
2259,inland
2260,inland
2261,inland
2262,inland
2263,inland
2264,inland
2265,inland
2266,inland
2267,inland
2268,inland
2269,inland
2270,inland
2271,inland
2272,inland
2273,inland
2274,inland
2275,inland
2276,inland
2277,inland
2278,inland
2279,inland
2280,inland
2281,inland
2282,inland
2283,inland
2284,inland
2285,inland
2286,inland
2287,inland
2288,inland
2289,inland
2290,inland
2291,inland
2292,inland
2293,inland
2294,inland
2295,inland
2296,inland
2297,inland
2298,inland
2299,inland
2300,inland
2301,inland
2302,inland
2303,inland
2304,inland
2305,inland
2306,inland
2307,inland
2308,inland
2309,inland
2310,inland
2311,inland
2312,inland
2313,inland
2314,inland
2315,inland
2316,inland
2317,inland
2318,inland
2319,inland
2320,inland
2321,inland
2322,inland
2323,inland
2324,inland
2325,inland
2326,inland
2327,inland
2328,inland
2329,inland
2330,inland
2331,inland
2332,inland
2333,inland
2334,inland
2335,inland
2336,inland
2337,inland
2338,inland
2339,inland
2340,inland
2341,inland
2342,inland
2343,inland
2344,inland
2345,inland
2346,inland
2347,inland
2348,inland
2349,inland
2350,inland
2351,inland
2352,inland
2353,inland
2354,inland
2355,inland
2356,inland
2357,inland
2358,inland
2359,inland
2360,inland
2361,inland
2362,inland
2363,inland
2364,inland
2365,inland
2366,inland
2367,inland
2368,inland
2369,inland
2370,inland
2371,inland
2372,inland
2373,inland
2374,inland
2375,inland
2376,inland
2377,inland
2378,inland
2379,inland
2380,inland
2381,inland
2382,inland
2383,inland
2384,inland
2385,inland
2386,inland
2387,inland
2388,inland
2389,inland
2390,inland
2391,inland
2392,inland
2393,inland
2394,inland
2395,inland
2396,inland
2397,inland
2398,inland
2399,inland
2400,inland
2401,inland
2402,inland
2403,inland
2404,inland
2405,inland
2406,inland
2407,inland
2408,inland
2409,inland
2410,inland
2411,inland
2412,inland
2413,inland
2414,inland
2415,inland
2416,inland
2417,inland
2418,inland
2419,inland
2420,inland
2421,inland
2422,inland
2423,inland
2424,inland
2425,inland
2426,inland
2427,inland
2428,inland
2429,inland
2430,inland
2431,inland
2432,inland
2433,inland
2434,inland
2435,inland
2436,inland
2437,inland
2438,inland
2439,inland
2440,inland
2441,inland
2442,inland
2443,inland
2444,inland
2445,inland
2446,inland
2447,inland
2448,inland
2449,inland
2450,inland
2451,inland
2452,inland
2453,inland
2454,inland
2455,inland
2456,inland
2457,inland
2458,inland
2459,inland
2460,inland
2461,inland
2462,inland
2463,inland
2464,inland
2465,inland
2466,inland
2467,inland
2468,inland
2469,inland
2470,inland
2471,inland
2472,inland
2473,inland
2474,inland
2475,inland
2476,inland
2477,inland
2478,inland
2479,inland
2480,inland
2481,inland
2482,inland
2483,inland
2484,inland
2485,inland
2486,inland
2487,inland
2488,inland
2489,inland
2490,inland
2491,inland
2492,inland
2493,inland
2494,inland
2495,inland
2496,inland
2497,inland
2498,inland
2499,inland
2500,inland
2501,inland
2502,inland
2503,inland
2504,inland
2505,inland
2506,inland
2507,inland
2508,inland
2509,inland
2510,inland
2511,inland
2512,inland
2513,inland
2514,inland
2515,inland
2516,inland
2517,inland
2518,inland
2519,inland
2520,near_ocean
2521,near_ocean
2522,near_ocean
2523,near_ocean
2524,near_ocean
2525,near_ocean
2526,near_ocean
2527,near_ocean
2528,near_ocean
2529,near_ocean
2530,near_ocean
2531,near_ocean
2532,near_ocean
2533,near_ocean
2534,near_ocean
2535,near_ocean
2536,near_ocean
2537,near_ocean
2538,near_ocean
2539,near_ocean
2540,near_ocean
2541,near_ocean
2542,near_ocean
2543,near_ocean
2544,near_ocean
2545,near_ocean
2546,near_ocean
2547,near_ocean
2548,near_ocean
2549,near_ocean
2550,near_ocean
2551,near_ocean
2552,near_ocean
2553,near_ocean
2554,near_ocean
2555,near_ocean
2556,near_ocean
2557,near_ocean
2558,near_ocean
2559,near_ocean
2560,near_ocean
2561,<1h_ocean
2562,near_ocean
2563,near_ocean
2564,near_ocean
2565,near_ocean
2566,near_ocean
2567,near_ocean
2568,near_ocean
2569,near_ocean
2570,near_ocean
2571,near_ocean
2572,near_ocean
2573,near_ocean
2574,near_ocean
2575,near_ocean
2576,<1h_ocean
2577,near_ocean
2578,<1h_ocean
2579,<1h_ocean
2580,<1h_ocean
2581,<1h_ocean
2582,<1h_ocean
2583,inland
2584,near_ocean
2585,near_ocean
2586,near_ocean
2587,near_ocean
2588,<1h_ocean
2589,<1h_ocean
2590,<1h_ocean
2591,<1h_ocean
2592,near_ocean
2593,near_ocean
2594,near_ocean
2595,near_ocean
2596,near_ocean
2597,near_ocean
2598,near_ocean
2599,near_ocean
2600,near_ocean
2601,near_ocean
2602,near_ocean
2603,near_ocean
2604,<1h_ocean
2605,near_ocean
2606,near_ocean
2607,near_ocean
2608,near_ocean
2609,near_ocean
2610,near_ocean
2611,near_ocean
2612,near_ocean
2613,near_ocean
2614,near_ocean
2615,near_ocean
2616,near_ocean
2617,near_ocean
2618,near_ocean
2619,near_ocean
2620,<1h_ocean
2621,<1h_ocean
2622,<1h_ocean
2623,inland
2624,<1h_ocean
2625,<1h_ocean
2626,<1h_ocean
2627,<1h_ocean
2628,<1h_ocean
2629,<1h_ocean
2630,<1h_ocean
2631,<1h_ocean
2632,near_ocean
2633,near_ocean
2634,near_ocean
2635,near_ocean
2636,near_ocean
2637,<1h_ocean
2638,<1h_ocean
2639,<1h_ocean
2640,<1h_ocean
2641,<1h_ocean
2642,<1h_ocean
2643,<1h_ocean
2644,inland
2645,inland
2646,inland
2647,inland
2648,inland
2649,inland
2650,inland
2651,inland
2652,inland
2653,inland
2654,inland
2655,inland
2656,inland
2657,inland
2658,inland
2659,inland
2660,inland
2661,inland
2662,inland
2663,inland
2664,inland
2665,inland
2666,inland
2667,inland
2668,inland
2669,inland
2670,inland
2671,inland
2672,inland
2673,inland
2674,inland
2675,inland
2676,inland
2677,inland
2678,inland
2679,inland
2680,inland
2681,inland
2682,inland
2683,inland
2684,inland
2685,inland
2686,inland
2687,inland
2688,inland
2689,inland
2690,inland
2691,inland
2692,inland
2693,inland
2694,inland
2695,inland
2696,inland
2697,inland
2698,inland
2699,inland
2700,inland
2701,inland
2702,inland
2703,inland
2704,inland
2705,inland
2706,inland
2707,inland
2708,inland
2709,inland
2710,inland
2711,inland
2712,inland
2713,inland
2714,inland
2715,inland
2716,inland
2717,inland
2718,inland
2719,inland
2720,inland
2721,inland
2722,inland
2723,inland
2724,inland
2725,inland
2726,inland
2727,inland
2728,inland
2729,inland
2730,inland
2731,inland
2732,inland
2733,inland
2734,inland
2735,inland
2736,inland
2737,inland
2738,inland
2739,inland
2740,inland
2741,inland
2742,inland
2743,inland
2744,inland
2745,inland
2746,inland
2747,inland
2748,inland
2749,inland
2750,inland
2751,inland
2752,inland
2753,inland
2754,inland
2755,inland
2756,inland
2757,inland
2758,inland
2759,inland
2760,inland
2761,inland
2762,inland
2763,inland
2764,inland
2765,inland
2766,inland
2767,inland
2768,inland
2769,inland
2770,inland
2771,inland
2772,inland
2773,inland
2774,inland
2775,inland
2776,inland
2777,inland
2778,inland
2779,inland
2780,inland
2781,inland
2782,inland
2783,inland
2784,inland
2785,inland
2786,inland
2787,inland
2788,inland
2789,inland
2790,inland
2791,inland
2792,inland
2793,inland
2794,inland
2795,inland
2796,inland
2797,inland
2798,inland
2799,inland
2800,inland
2801,inland
2802,inland
2803,inland
2804,inland
2805,inland
2806,inland
2807,inland
2808,inland
2809,inland
2810,inland
2811,inland
2812,inland
2813,inland
2814,inland
2815,inland
2816,inland
2817,inland
2818,inland
2819,inland
2820,inland
2821,inland
2822,inland
2823,inland
2824,inland
2825,inland
2826,inland
2827,inland
2828,inland
2829,inland
2830,inland
2831,inland
2832,inland
2833,inland
2834,inland
2835,inland
2836,inland
2837,inland
2838,inland
2839,inland
2840,inland
2841,inland
2842,inland
2843,inland
2844,inland
2845,inland
2846,inland
2847,inland
2848,inland
2849,inland
2850,inland
2851,inland
2852,inland
2853,inland
2854,inland
2855,inland
2856,inland
2857,inland
2858,inland
2859,inland
2860,inland
2861,inland
2862,inland
2863,inland
2864,inland
2865,inland
2866,inland
2867,inland
2868,inland
2869,inland
2870,inland
2871,inland
2872,inland
2873,inland
2874,inland
2875,inland
2876,inland
2877,inland
2878,inland
2879,inland
2880,inland
2881,inland
2882,inland
2883,inland
2884,inland
2885,inland
2886,inland
2887,inland
2888,inland
2889,inland
2890,inland
2891,inland
2892,inland
2893,inland
2894,inland
2895,inland
2896,inland
2897,inland
2898,inland
2899,inland
2900,inland
2901,inland
2902,inland
2903,inland
2904,inland
2905,inland
2906,inland
2907,inland
2908,inland
2909,inland
2910,inland
2911,inland
2912,inland
2913,inland
2914,inland
2915,inland
2916,inland
2917,inland
2918,inland
2919,inland
2920,inland
2921,inland
2922,inland
2923,inland
2924,inland
2925,inland
2926,inland
2927,inland
2928,inland
2929,inland
2930,inland
2931,inland
2932,inland
2933,inland
2934,inland
2935,inland
2936,inland
2937,inland
2938,inland
2939,inland
2940,inland
2941,inland
2942,inland
2943,inland
2944,inland
2945,inland
2946,inland
2947,inland
2948,inland
2949,inland
2950,inland
2951,inland
2952,inland
2953,inland
2954,inland
2955,inland
2956,inland
2957,inland
2958,inland
2959,inland
2960,inland
2961,inland
2962,inland
2963,inland
2964,inland
2965,inland
2966,inland
2967,inland
2968,inland
2969,inland
2970,inland
2971,inland
2972,inland
2973,inland
2974,inland
2975,inland
2976,inland
2977,inland
2978,inland
2979,inland
2980,inland
2981,inland
2982,inland
2983,inland
2984,inland
2985,inland
2986,inland
2987,inland
2988,inland
2989,inland
2990,inland
2991,inland
2992,inland
2993,inland
2994,inland
2995,inland
2996,inland
2997,inland
2998,inland
2999,inland
3000,inland
3001,inland
3002,inland
3003,inland
3004,inland
3005,inland
3006,inland
3007,inland
3008,inland
3009,inland
3010,inland
3011,inland
3012,inland
3013,inland
3014,inland
3015,inland
3016,inland
3017,inland
3018,inland
3019,inland
3020,inland
3021,inland
3022,inland
3023,inland
3024,inland
3025,inland
3026,inland
3027,inland
3028,inland
3029,inland
3030,inland
3031,inland
3032,inland
3033,inland
3034,inland
3035,inland
3036,inland
3037,inland
3038,inland
3039,inland
3040,inland
3041,inland
3042,inland
3043,inland
3044,inland
3045,inland
3046,inland
3047,inland
3048,inland
3049,inland
3050,inland
3051,inland
3052,inland
3053,inland
3054,inland
3055,inland
3056,inland
3057,inland
3058,inland
3059,inland
3060,inland
3061,inland
3062,inland
3063,inland
3064,inland
3065,inland
3066,inland
3067,inland
3068,inland
3069,inland
3070,inland
3071,inland
3072,inland
3073,inland
3074,inland
3075,inland
3076,inland
3077,inland
3078,inland
3079,inland
3080,inland
3081,inland
3082,inland
3083,inland
3084,inland
3085,inland
3086,inland
3087,inland
3088,inland
3089,inland
3090,inland
3091,inland
3092,inland
3093,inland
3094,inland
3095,inland
3096,inland
3097,inland
3098,inland
3099,inland
3100,inland
3101,inland
3102,inland
3103,inland
3104,inland
3105,inland
3106,inland
3107,inland
3108,inland
3109,inland
3110,inland
3111,inland
3112,inland
3113,inland
3114,inland
3115,inland
3116,inland
3117,inland
3118,inland
3119,inland
3120,inland
3121,inland
3122,inland
3123,inland
3124,inland
3125,inland
3126,inland
3127,inland
3128,inland
3129,inland
3130,inland
3131,inland
3132,inland
3133,inland
3134,inland
3135,inland
3136,inland
3137,inland
3138,inland
3139,inland
3140,inland
3141,inland
3142,inland
3143,inland
3144,inland
3145,inland
3146,inland
3147,inland
3148,inland
3149,inland
3150,inland
3151,inland
3152,inland
3153,inland
3154,inland
3155,inland
3156,inland
3157,inland
3158,inland
3159,inland
3160,inland
3161,inland
3162,inland
3163,inland
3164,inland
3165,inland
3166,inland
3167,inland
3168,inland
3169,inland
3170,inland
3171,inland
3172,inland
3173,inland
3174,inland
3175,inland
3176,inland
3177,inland
3178,inland
3179,inland
3180,inland
3181,inland
3182,inland
3183,inland
3184,inland
3185,inland
3186,inland
3187,inland
3188,inland
3189,inland
3190,inland
3191,inland
3192,inland
3193,inland
3194,inland
3195,inland
3196,inland
3197,inland
3198,inland
3199,inland
3200,inland
3201,inland
3202,inland
3203,inland
3204,inland
3205,inland
3206,inland
3207,inland
3208,inland
3209,inland
3210,inland
3211,inland
3212,inland
3213,inland
3214,inland
3215,inland
3216,inland
3217,inland
3218,inland
3219,inland
3220,inland
3221,inland
3222,inland
3223,inland
3224,inland
3225,inland
3226,inland
3227,inland
3228,inland
3229,inland
3230,inland
3231,inland
3232,inland
3233,inland
3234,inland
3235,inland
3236,inland
3237,inland
3238,inland
3239,inland
3240,inland
3241,<1h_ocean
3242,inland
3243,inland
3244,inland
3245,inland
3246,inland
3247,<1h_ocean
3248,inland
3249,inland
3250,inland
3251,inland
3252,inland
3253,inland
3254,inland
3255,inland
3256,inland
3257,inland
3258,inland
3259,inland
3260,inland
3261,inland
3262,inland
3263,inland
3264,inland
3265,inland
3266,inland
3267,inland
3268,inland
3269,inland
3270,inland
3271,inland
3272,inland
3273,inland
3274,inland
3275,inland
3276,inland
3277,inland
3278,inland
3279,inland
3280,inland
3281,inland
3282,inland
3283,inland
3284,inland
3285,inland
3286,inland
3287,inland
3288,inland
3289,inland
3290,inland
3291,inland
3292,inland
3293,inland
3294,inland
3295,inland
3296,inland
3297,inland
3298,inland
3299,inland
3300,<1h_ocean
3301,<1h_ocean
3302,inland
3303,inland
3304,<1h_ocean
3305,<1h_ocean
3306,inland
3307,inland
3308,inland
3309,inland
3310,inland
3311,inland
3312,inland
3313,inland
3314,inland
3315,inland
3316,inland
3317,inland
3318,inland
3319,inland
3320,inland
3321,inland
3322,inland
3323,inland
3324,inland
3325,inland
3326,inland
3327,inland
3328,inland
3329,inland
3330,inland
3331,inland
3332,inland
3333,inland
3334,inland
3335,inland
3336,inland
3337,inland
3338,inland
3339,inland
3340,inland
3341,inland
3342,inland
3343,inland
3344,inland
3345,<1h_ocean
3346,<1h_ocean
3347,<1h_ocean
3348,<1h_ocean
3349,<1h_ocean
3350,<1h_ocean
3351,<1h_ocean
3352,<1h_ocean
3353,<1h_ocean
3354,<1h_ocean
3355,<1h_ocean
3356,<1h_ocean
3357,<1h_ocean
3358,<1h_ocean
3359,<1h_ocean
3360,<1h_ocean
3361,<1h_ocean
3362,<1h_ocean
3363,<1h_ocean
3364,<1h_ocean
3365,<1h_ocean
3366,<1h_ocean
3367,<1h_ocean
3368,<1h_ocean
3369,<1h_ocean
3370,<1h_ocean
3371,<1h_ocean
3372,<1h_ocean
3373,<1h_ocean
3374,<1h_ocean
3375,<1h_ocean
3376,<1h_ocean
3377,<1h_ocean
3378,<1h_ocean
3379,<1h_ocean
3380,<1h_ocean
3381,<1h_ocean
3382,<1h_ocean
3383,<1h_ocean
3384,<1h_ocean
3385,<1h_ocean
3386,<1h_ocean
3387,<1h_ocean
3388,<1h_ocean
3389,<1h_ocean
3390,<1h_ocean
3391,<1h_ocean
3392,<1h_ocean
3393,<1h_ocean
3394,<1h_ocean
3395,<1h_ocean
3396,<1h_ocean
3397,<1h_ocean
3398,<1h_ocean
3399,<1h_ocean
3400,<1h_ocean
3401,<1h_ocean
3402,<1h_ocean
3403,<1h_ocean
3404,<1h_ocean
3405,<1h_ocean
3406,<1h_ocean
3407,<1h_ocean
3408,<1h_ocean
3409,<1h_ocean
3410,<1h_ocean
3411,<1h_ocean
3412,<1h_ocean
3413,<1h_ocean
3414,<1h_ocean
3415,<1h_ocean
3416,<1h_ocean
3417,<1h_ocean
3418,<1h_ocean
3419,<1h_ocean
3420,<1h_ocean
3421,<1h_ocean
3422,<1h_ocean
3423,<1h_ocean
3424,<1h_ocean
3425,<1h_ocean
3426,<1h_ocean
3427,<1h_ocean
3428,<1h_ocean
3429,<1h_ocean
3430,<1h_ocean
3431,<1h_ocean
3432,<1h_ocean
3433,<1h_ocean
3434,<1h_ocean
3435,<1h_ocean
3436,<1h_ocean
3437,<1h_ocean
3438,<1h_ocean
3439,<1h_ocean
3440,<1h_ocean
3441,<1h_ocean
3442,<1h_ocean
3443,<1h_ocean
3444,<1h_ocean
3445,<1h_ocean
3446,<1h_ocean
3447,<1h_ocean
3448,<1h_ocean
3449,<1h_ocean
3450,<1h_ocean
3451,<1h_ocean
3452,<1h_ocean
3453,<1h_ocean
3454,<1h_ocean
3455,<1h_ocean
3456,<1h_ocean
3457,<1h_ocean
3458,<1h_ocean
3459,<1h_ocean
3460,<1h_ocean
3461,<1h_ocean
3462,<1h_ocean
3463,<1h_ocean
3464,<1h_ocean
3465,<1h_ocean
3466,<1h_ocean
3467,<1h_ocean
3468,<1h_ocean
3469,<1h_ocean
3470,<1h_ocean
3471,<1h_ocean
3472,<1h_ocean
3473,<1h_ocean
3474,<1h_ocean
3475,<1h_ocean
3476,<1h_ocean
3477,<1h_ocean
3478,<1h_ocean
3479,<1h_ocean
3480,<1h_ocean
3481,<1h_ocean
3482,<1h_ocean
3483,<1h_ocean
3484,<1h_ocean
3485,<1h_ocean
3486,<1h_ocean
3487,<1h_ocean
3488,<1h_ocean
3489,<1h_ocean
3490,<1h_ocean
3491,<1h_ocean
3492,<1h_ocean
3493,<1h_ocean
3494,<1h_ocean
3495,<1h_ocean
3496,<1h_ocean
3497,<1h_ocean
3498,<1h_ocean
3499,<1h_ocean
3500,<1h_ocean
3501,<1h_ocean
3502,<1h_ocean
3503,<1h_ocean
3504,<1h_ocean
3505,<1h_ocean
3506,<1h_ocean
3507,<1h_ocean
3508,<1h_ocean
3509,<1h_ocean
3510,<1h_ocean
3511,<1h_ocean
3512,<1h_ocean
3513,<1h_ocean
