pidlink,rural_no_migration,urban_no_migration,urban_to_rural_migration,rural_to_urban_migration,rural_to_rural_migration,urban_to_urban_migration
201160001.0,0,0,0,0,1,0
201160002.0,0,0,0,0,1,0
201160004.0,1,0,0,0,0,0
201160003.0,1,0,0,0,0,0
201161101.0,1,0,0,0,0,0
201170001.0,1,0,0,0,0,0
201170005.0,0,0,0,0,1,0
201170003.0,1,0,0,0,0,0
201173102.0,0,0,0,0,1,0
201180001.0,1,0,0,0,0,0
201190002.0,1,0,0,0,0,0
201190005.0,1,0,0,0,0,0
201200002.0,1,0,0,0,0,0
201200006.0,1,0,0,0,0,0
201200003.0,0,1,0,0,0,0
201203101.0,0,1,0,0,0,0
201210004.0,1,0,0,0,0,0
201220002.0,1,0,0,0,0,0
201220006.0,1,0,0,0,0,0
201220003.0,0,1,0,0,0,0
201220004.0,0,1,0,0,0,0
201230003.0,1,0,0,0,0,0
201230004.0,1,0,0,0,0,0
201233102.0,1,0,0,0,0,0
201230005.0,1,0,0,0,0,0
201233202.0,1,0,0,0,0,0
201240002.0,1,0,0,0,0,0
201240007.0,1,0,0,0,0,0
201250001.0,1,0,0,0,0,0
201250002.0,1,0,0,0,0,0
201250003.0,1,0,0,0,0,0
201270002.0,1,0,0,0,0,0
201280003.0,1,0,0,0,0,0
201280004.0,1,0,0,0,0,0
201290001.0,1,0,0,0,0,0
201290002.0,1,0,0,0,0,0
201290004.0,1,0,0,0,0,0
201300001.0,1,0,0,0,0,0
201300002.0,1,0,0,0,0,0
201300005.0,1,0,0,0,0,0
202010001.0,0,1,0,0,0,0
202010002.0,0,1,0,0,0,0
202030003.0,0,1,0,0,0,0
202030004.0,0,1,0,0,0,0
202040001.0,0,1,0,0,0,0
202040002.0,0,1,0,0,0,0
202040003.0,0,1,0,0,0,0
202043102.0,0,1,0,0,0,0
202050003.0,0,1,0,0,0,0
202050006.0,0,1,0,0,0,0
202070003.0,0,1,0,0,0,0
202080001.0,0,1,0,0,0,0
202090001.0,0,1,0,0,0,0
202090002.0,0,1,0,0,0,0
202090007.0,0,1,0,0,0,0
202090003.0,1,0,0,0,0,0
202090009.0,1,0,0,0,0,0
202100003.0,0,0,1,0,0,0
202100008.0,0,0,1,0,0,0
202110002.0,0,1,0,0,0,0
202110003.0,0,1,0,0,0,0
202120001.0,0,1,0,0,0,0
202120002.0,0,1,0,0,0,0
202130001.0,0,1,0,0,0,0
202130002.0,0,1,0,0,0,0
202130004.0,0,0,0,0,0,1
202133207.0,0,0,0,0,0,1
202140005.0,1,0,0,0,0,0
202140006.0,1,0,0,0,0,0
202150002.0,0,1,0,0,0,0
202150003.0,0,1,0,0,0,0
202160001.0,0,1,0,0,0,0
202160002.0,0,1,0,0,0,0
202160007.0,0,1,0,0,0,0
202160008.0,0,1,0,0,0,0
202190002.0,0,1,0,0,0,0
202190005.0,0,1,0,0,0,0
202190003.0,0,1,0,0,0,0
202193101.0,0,0,0,0,0,1
202200001.0,0,1,0,0,0,0
202200002.0,0,1,0,0,0,0
202200003.0,0,1,0,0,0,0
202200006.0,0,1,0,0,0,0
202200005.0,0,0,0,0,0,1
202203104.0,0,0,0,0,0,1
203010003.0,0,1,0,0,0,0
203010004.0,0,1,0,0,0,0
203020001.0,0,0,0,0,0,1
203020002.0,0,1,0,0,0,0
203030003.0,0,1,0,0,0,0
203030006.0,0,1,0,0,0,0
203040001.0,0,1,0,0,0,0
203050001.0,0,1,0,0,0,0
203050002.0,0,1,0,0,0,0
203060001.0,0,0,0,0,0,1
203060005.0,0,0,0,0,0,1
203070002.0,0,1,0,0,0,0
203070003.0,0,1,0,0,0,0
203070005.0,0,1,0,0,0,0
203080004.0,0,1,0,0,0,0
203100001.0,0,1,0,0,0,0
203100002.0,0,1,0,0,0,0
203100003.0,0,1,0,0,0,0
203100007.0,0,1,0,0,0,0
203110002.0,0,0,1,0,0,0
203120003.0,0,1,0,0,0,0
203120004.0,0,1,0,0,0,0
203120006.0,0,1,0,0,0,0
203130002.0,1,0,0,0,0,0
203133102.0,1,0,0,0,0,0
203140001.0,0,1,0,0,0,0
203140002.0,0,1,0,0,0,0
203150002.0,0,1,0,0,0,0
203170003.0,0,1,0,0,0,0
203180001.0,0,1,0,0,0,0
203180002.0,0,0,0,0,0,1
203190001.0,0,1,0,0,0,0
203190002.0,0,1,0,0,0,0
203190004.0,0,1,0,0,0,0
204010003.0,0,1,0,0,0,0
204010005.0,0,1,0,0,0,0
204010007.0,0,1,0,0,0,0
204010002.0,0,0,0,0,0,1
204010004.0,0,1,0,0,0,0
204010006.0,0,1,0,0,0,0
204020002.0,0,1,0,0,0,0
204020003.0,0,1,0,0,0,0
204020004.0,0,1,0,0,0,0
204040006.0,0,1,0,0,0,0
204040007.0,0,1,0,0,0,0
204040001.0,0,1,0,0,0,0
204040002.0,0,1,0,0,0,0
204050001.0,0,1,0,0,0,0
204050002.0,0,1,0,0,0,0
204060004.0,0,1,0,0,0,0
204060003.0,0,1,0,0,0,0
204200004.0,0,1,0,0,0,0
204070003.0,0,1,0,0,0,0
204070004.0,0,1,0,0,0,0
204070005.0,0,1,0,0,0,0
204070006.0,0,1,0,0,0,0
204080002.0,0,1,0,0,0,0
204080003.0,0,1,0,0,0,0
204090001.0,0,1,0,0,0,0
204090002.0,0,1,0,0,0,0
204100001.0,0,1,0,0,0,0
204100002.0,0,1,0,0,0,0
204110006.0,0,1,0,0,0,0
204110007.0,0,1,0,0,0,0
204110008.0,0,1,0,0,0,0
204110003.0,0,1,0,0,0,0
204111101.0,0,1,0,0,0,0
204110004.0,0,1,0,0,0,0
204111202.0,0,1,0,0,0,0
204120002.0,0,1,0,0,0,0
204120006.0,0,1,0,0,0,0
204130004.0,0,1,0,0,0,0
204140002.0,0,0,0,0,0,1
204150005.0,0,0,0,0,0,1
204150003.0,0,1,0,0,0,0
204150010.0,0,1,0,0,0,0
204150006.0,0,1,0,0,0,0
204150009.0,0,0,0,0,0,1
204160001.0,0,1,0,0,0,0
204160002.0,0,1,0,0,0,0
204170001.0,0,1,0,0,0,0
204170002.0,0,1,0,0,0,0
204180002.0,0,1,0,0,0,0
204190001.0,0,1,0,0,0,0
204190002.0,0,1,0,0,0,0
204200002.0,0,0,0,0,0,1
205020001.0,0,1,0,0,0,0
205020002.0,0,1,0,0,0,0
205030001.0,0,1,0,0,0,0
205030002.0,0,1,0,0,0,0
205030003.0,0,1,0,0,0,0
205030005.0,0,1,0,0,0,0
205050001.0,0,1,0,0,0,0
205050002.0,0,1,0,0,0,0
205050004.0,0,1,0,0,0,0
205050003.0,0,0,0,0,0,1
205053101.0,0,0,0,0,0,1
205060003.0,0,0,0,0,0,1
205060005.0,0,1,0,0,0,0
205063101.0,0,0,0,0,0,1
205080001.0,0,1,0,0,0,0
205080002.0,0,1,0,0,0,0
205080003.0,0,1,0,0,0,0
205090003.0,0,1,0,0,0,0
205093101.0,0,1,0,0,0,0
205110004.0,0,1,0,0,0,0
205110005.0,0,1,0,0,0,0
205130001.0,0,1,0,0,0,0
205130002.0,0,1,0,0,0,0
205140001.0,0,1,0,0,0,0
205140002.0,0,1,0,0,0,0
205140003.0,0,1,0,0,0,0
205150001.0,0,1,0,0,0,0
205150002.0,0,1,0,0,0,0
205160001.0,0,1,0,0,0,0
205160002.0,0,1,0,0,0,0
205160003.0,0,1,0,0,0,0
205160005.0,0,1,0,0,0,0
205160004.0,0,1,0,0,0,0
205160006.0,0,0,0,0,0,1
205170001.0,0,1,0,0,0,0
205170002.0,0,1,0,0,0,0
205190001.0,0,1,0,0,0,0
205190002.0,0,1,0,0,0,0
205190003.0,0,0,0,0,0,1
206010001.0,0,1,0,0,0,0
206010006.0,0,0,0,0,0,1
206010008.0,0,0,0,0,0,1
206020001.0,0,1,0,0,0,0
206020002.0,0,1,0,0,0,0
206021102.0,0,1,0,0,0,0
206030002.0,0,0,0,0,0,1
206030003.0,0,1,0,0,0,0
206050002.0,0,1,0,0,0,0
206050003.0,0,1,0,0,0,0
206060005.0,0,1,0,0,0,0
206070001.0,0,1,0,0,0,0
206080004.0,0,0,0,0,0,1
206090002.0,0,1,0,0,0,0
206100001.0,0,1,0,0,0,0
206100002.0,0,1,0,0,0,0
206100003.0,0,0,0,0,0,1
206100004.0,0,1,0,0,0,0
206110003.0,0,1,0,0,0,0
206110006.0,0,1,0,0,0,0
206110001.0,0,0,0,0,0,1
206110002.0,0,1,0,0,0,0
206110005.0,0,1,0,0,0,0
206113201.0,0,1,0,0,0,0
206120001.0,0,1,0,0,0,0
206120002.0,0,1,0,0,0,0
206130002.0,0,1,0,0,0,0
206130006.0,0,1,0,0,0,0
206140003.0,0,1,0,0,0,0
206140004.0,0,1,0,0,0,0
206140005.0,0,1,0,0,0,0
206140006.0,0,1,0,0,0,0
206150002.0,0,0,0,0,0,1
206150009.0,0,0,0,0,0,1
206150003.0,0,1,0,0,0,0
206160002.0,0,1,0,0,0,0
206170001.0,0,1,0,0,0,0
206170002.0,0,1,0,0,0,0
206170003.0,0,1,0,0,0,0
206170004.0,0,1,0,0,0,0
206180002.0,0,1,0,0,0,0
206190001.0,0,0,0,0,0,1
206190002.0,0,0,0,0,0,1
206200001.0,0,1,0,0,0,0
207010001.0,1,0,0,0,0,0
207030002.0,1,0,0,0,0,0
207030004.0,1,0,0,0,0,0
207030006.0,1,0,0,0,0,0
207040002.0,1,0,0,0,0,0
207040001.0,0,1,0,0,0,0
207040004.0,0,0,0,0,0,1
207060001.0,1,0,0,0,0,0
207060002.0,1,0,0,0,0,0
207060003.0,0,0,0,0,1,0
207063102.0,0,0,0,0,1,0
207070001.0,1,0,0,0,0,0
207070002.0,0,0,0,0,0,1
207073105.0,0,0,0,0,0,1
207080001.0,1,0,0,0,0,0
207080002.0,1,0,0,0,0,0
207080005.0,0,0,0,0,1,0
207080003.0,0,0,0,0,0,1
207083102.0,0,0,0,0,0,1
207090003.0,1,0,0,0,0,0
207090004.0,1,0,0,0,0,0
207090005.0,0,0,0,0,1,0
207100002.0,1,0,0,0,0,0
207100004.0,1,0,0,0,0,0
207100005.0,1,0,0,0,0,0
207110002.0,1,0,0,0,0,0
207110004.0,0,0,0,0,1,0
207120001.0,1,0,0,0,0,0
207120005.0,1,0,0,0,0,0
207120008.0,1,0,0,0,0,0
207120003.0,0,0,0,0,0,1
207123103.0,0,0,0,0,0,1
207140003.0,1,0,0,0,0,0
207140004.0,1,0,0,0,0,0
207150003.0,1,0,0,0,0,0
207150004.0,1,0,0,0,0,0
207150005.0,0,0,0,0,1,0
207160002.0,1,0,0,0,0,0
207160003.0,1,0,0,0,0,0
207160004.0,1,0,0,0,0,0
207160005.0,0,0,0,0,1,0
207170002.0,1,0,0,0,0,0
207180006.0,1,0,0,0,0,0
207190001.0,1,0,0,0,0,0
207190002.0,1,0,0,0,0,0
207190004.0,1,0,0,0,0,0
207191204.0,1,0,0,0,0,0
207200001.0,1,0,0,0,0,0
207200002.0,1,0,0,0,0,0
207210002.0,1,0,0,0,0,0
207210003.0,1,0,0,0,0,0
207210004.0,0,0,0,0,1,0
207210005.0,0,0,0,0,1,0
207210006.0,1,0,0,0,0,0
207220002.0,1,0,0,0,0,0
207220003.0,1,0,0,0,0,0
207220004.0,1,0,0,0,0,0
207220006.0,1,0,0,0,0,0
207230001.0,1,0,0,0,0,0
207230002.0,1,0,0,0,0,0
207240001.0,1,0,0,0,0,0
207240002.0,1,0,0,0,0,0
207250001.0,1,0,0,0,0,0
207250002.0,1,0,0,0,0,0
207250004.0,0,0,0,0,1,0
207260003.0,1,0,0,0,0,0
207260002.0,0,1,0,0,0,0
207263102.0,0,1,0,0,0,0
207280001.0,1,0,0,0,0,0
207280002.0,1,0,0,0,0,0
207280005.0,1,0,0,0,0,0
207290001.0,1,0,0,0,0,0
207290002.0,1,0,0,0,0,0
207290005.0,0,0,0,0,0,1
208010001.0,1,0,0,0,0,0
208010006.0,1,0,0,0,0,0
208020001.0,1,0,0,0,0,0
208020002.0,1,0,0,0,0,0
208030001.0,1,0,0,0,0,0
208030002.0,1,0,0,0,0,0
208040003.0,1,0,0,0,0,0
208060002.0,1,0,0,0,0,0
208070001.0,1,0,0,0,0,0
208070002.0,1,0,0,0,0,0
208070003.0,0,0,0,0,1,0
208080001.0,1,0,0,0,0,0
208100002.0,1,0,0,0,0,0
208110001.0,1,0,0,0,0,0
208110002.0,1,0,0,0,0,0
208120002.0,1,0,0,0,0,0
208130002.0,1,0,0,0,0,0
208130005.0,1,0,0,0,0,0
208150001.0,1,0,0,0,0,0
208150002.0,1,0,0,0,0,0
208160001.0,1,0,0,0,0,0
208160002.0,1,0,0,0,0,0
208170001.0,1,0,0,0,0,0
208170002.0,1,0,0,0,0,0
208180002.0,1,0,0,0,0,0
208180004.0,0,0,0,1,0,0
208190001.0,1,0,0,0,0,0
208190002.0,1,0,0,0,0,0
208200003.0,1,0,0,0,0,0
208201103.0,1,0,0,0,0,0
208201104.0,1,0,0,0,0,0
208220001.0,1,0,0,0,0,0
208220002.0,1,0,0,0,0,0
208220003.0,1,0,0,0,0,0
208230002.0,1,0,0,0,0,0
208230005.0,1,0,0,0,0,0
208230006.0,1,0,0,0,0,0
208240001.0,1,0,0,0,0,0
208240002.0,1,0,0,0,0,0
208240004.0,0,0,0,0,1,0
208243102.0,0,1,0,0,0,0
208260002.0,1,0,0,0,0,0
208270001.0,1,0,0,0,0,0
208270002.0,1,0,0,0,0,0
208270003.0,0,0,0,0,1,0
208274103.0,0,0,0,0,1,0
208280001.0,1,0,0,0,0,0
208280002.0,1,0,0,0,0,0
208290001.0,1,0,0,0,0,0
208290002.0,1,0,0,0,0,0
208300003.0,1,0,0,0,0,0
208300004.0,1,0,0,0,0,0
209010002.0,1,0,0,0,0,0
209010003.0,1,0,0,0,0,0
209010004.0,1,0,0,0,0,0
209010005.0,0,0,0,0,1,0
209010006.0,0,0,0,0,1,0
209020001.0,1,0,0,0,0,0
209020002.0,1,0,0,0,0,0
209040001.0,1,0,0,0,0,0
209040002.0,1,0,0,0,0,0
209140003.0,1,0,0,0,0,0
209050002.0,1,0,0,0,0,0
209080001.0,1,0,0,0,0,0
209080002.0,1,0,0,0,0,0
209080004.0,1,0,0,0,0,0
209090001.0,1,0,0,0,0,0
209090002.0,1,0,0,0,0,0
209100002.0,1,0,0,0,0,0
209100003.0,1,0,0,0,0,0
209100004.0,1,0,0,0,0,0
209110002.0,1,0,0,0,0,0
209110003.0,0,0,0,0,1,0
209120003.0,0,0,0,0,1,0
209130002.0,1,0,0,0,0,0
209130006.0,1,0,0,0,0,0
209130007.0,1,0,0,0,0,0
209130003.0,1,0,0,0,0,0
209130004.0,1,0,0,0,0,0
209130005.0,0,0,0,0,1,0
209140006.0,1,0,0,0,0,0
209150001.0,0,0,0,0,1,0
209150002.0,1,0,0,0,0,0
209150003.0,0,1,0,0,0,0
209160003.0,1,0,0,0,0,0
209160004.0,1,0,0,0,0,0
209160006.0,1,0,0,0,0,0
209170001.0,1,0,0,0,0,0
209170002.0,1,0,0,0,0,0
209170004.0,1,0,0,0,0,0
209180001.0,1,0,0,0,0,0
209180002.0,1,0,0,0,0,0
209190001.0,1,0,0,0,0,0
209190002.0,1,0,0,0,0,0
209190003.0,1,0,0,0,0,0
209200001.0,1,0,0,0,0,0
209200002.0,1,0,0,0,0,0
209210001.0,1,0,0,0,0,0
209230002.0,1,0,0,0,0,0
209240001.0,1,0,0,0,0,0
209240003.0,1,0,0,0,0,0
209240007.0,1,0,0,0,0,0
209240004.0,0,1,0,0,0,0
209241107.0,0,1,0,0,0,0
209250003.0,1,0,0,0,0,0
209250005.0,1,0,0,0,0,0
209270001.0,1,0,0,0,0,0
209270002.0,1,0,0,0,0,0
209270003.0,1,0,0,0,0,0
209270005.0,1,0,0,0,0,0
209280001.0,1,0,0,0,0,0
210010001.0,0,1,0,0,0,0
210010006.0,0,1,0,0,0,0
210020001.0,0,1,0,0,0,0
210020002.0,0,0,0,0,0,1
210060001.0,0,1,0,0,0,0
210080001.0,0,1,0,0,0,0
210090001.0,0,1,0,0,0,0
210090002.0,0,1,0,0,0,0
210090003.0,0,1,0,0,0,0
210120002.0,0,1,0,0,0,0
210170002.0,0,1,0,0,0,0
210170006.0,0,1,0,0,0,0
210173202.0,0,1,0,0,0,0
210190001.0,0,1,0,0,0,0
210190003.0,0,1,0,0,0,0
211020002.0,0,1,0,0,0,0
211040004.0,0,1,0,0,0,0
211050003.0,0,0,0,0,0,1
211060002.0,0,1,0,0,0,0
211080002.0,0,1,0,0,0,0
211080003.0,0,1,0,0,0,0
211080004.0,0,1,0,0,0,0
211080005.0,0,1,0,0,0,0
211110002.0,0,1,0,0,0,0
211110003.0,0,1,0,0,0,0
211120002.0,0,0,0,0,0,1
211130001.0,0,1,0,0,0,0
211130002.0,0,1,0,0,0,0
211130004.0,0,0,0,0,0,1
211130006.0,0,1,0,0,0,0
211140001.0,0,1,0,0,0,0
211140002.0,0,1,0,0,0,0
211150002.0,0,1,0,0,0,0
211150004.0,0,1,0,0,0,0
211160002.0,0,1,0,0,0,0
211160004.0,0,1,0,0,0,0
211163203.0,0,1,0,0,0,0
211160003.0,0,0,0,0,0,1
211170001.0,0,1,0,0,0,0
211170002.0,0,1,0,0,0,0
211180001.0,0,1,0,0,0,0
211180002.0,0,1,0,0,0,0
211180005.0,0,1,0,0,0,0
211180003.0,1,0,0,0,0,0
211183101.0,1,0,0,0,0,0
211180004.0,0,1,0,0,0,0
211200002.0,0,0,0,0,0,1
212050001.0,0,1,0,0,0,0
212050002.0,0,1,0,0,0,0
212060004.0,0,0,0,0,0,1
212070002.0,0,1,0,0,0,0
212070007.0,0,0,0,0,0,1
212070010.0,0,1,0,0,0,0
212070004.0,0,0,0,0,0,1
212073201.0,0,0,0,0,0,1
212100001.0,0,1,0,0,0,0
212100002.0,0,1,0,0,0,0
212110002.0,0,0,0,0,0,1
212114102.0,0,0,0,0,0,1
212130001.0,0,1,0,0,0,0
212130002.0,0,1,0,0,0,0
212140001.0,0,1,0,0,0,0
212150001.0,0,1,0,0,0,0
212150003.0,0,1,0,0,0,0
212150007.0,0,1,0,0,0,0
212170002.0,0,1,0,0,0,0
212170004.0,0,1,0,0,0,0
212170005.0,0,1,0,0,0,0
212170008.0,0,1,0,0,0,0
212170003.0,0,1,0,0,0,0
212173102.0,0,1,0,0,0,0
212180003.0,0,0,0,0,0,1
212180006.0,0,0,0,0,0,1
212183101.0,0,0,0,0,0,1
212180005.0,0,1,0,0,0,0
212183201.0,0,1,0,0,0,0
213020001.0,0,1,0,0,0,0
213020002.0,0,1,0,0,0,0
213020003.0,0,0,0,0,0,1
213030001.0,0,1,0,0,0,0
213030002.0,0,1,0,0,0,0
213080004.0,0,1,0,0,0,0
213090002.0,0,1,0,0,0,0
213090003.0,0,1,0,0,0,0
213090004.0,0,0,0,0,0,1
213090006.0,0,1,0,0,0,0
213090007.0,0,0,0,0,0,1
213100003.0,0,1,0,0,0,0
213100005.0,0,0,0,0,0,1
213100006.0,0,0,0,0,0,1
213100004.0,0,1,0,0,0,0
213103201.0,0,1,0,0,0,0
213100007.0,0,1,0,0,0,0
213100009.0,0,1,0,0,0,0
213100015.0,0,1,0,0,0,0
213150001.0,0,1,0,0,0,0
213150002.0,0,1,0,0,0,0
213200001.0,0,1,0,0,0,0
214010001.0,0,1,0,0,0,0
214010002.0,0,1,0,0,0,0
214010003.0,0,1,0,0,0,0
214013202.0,0,1,0,0,0,0
214020003.0,0,1,0,0,0,0
214020004.0,0,1,0,0,0,0
214023102.0,0,1,0,0,0,0
214030003.0,0,1,0,0,0,0
214030004.0,0,1,0,0,0,0
214030007.0,0,0,0,0,0,1
214040001.0,0,1,0,0,0,0
214040003.0,0,1,0,0,0,0
214040004.0,0,0,0,0,0,1
214050002.0,0,1,0,0,0,0
214050003.0,0,1,0,0,0,0
214070001.0,0,1,0,0,0,0
214070002.0,0,1,0,0,0,0
214080001.0,0,1,0,0,0,0
214080003.0,0,1,0,0,0,0
214130002.0,0,1,0,0,0,0
214130003.0,0,1,0,0,0,0
214140001.0,0,1,0,0,0,0
214140005.0,0,1,0,0,0,0
214140008.0,0,1,0,0,0,0
214140004.0,0,1,0,0,0,0
214143101.0,0,1,0,0,0,0
214150001.0,0,1,0,0,0,0
214150002.0,0,1,0,0,0,0
214150005.0,0,1,0,0,0,0
214151102.0,1,0,0,0,0,0
214170026.0,0,0,1,0,0,0
215020005.0,0,1,0,0,0,0
215020003.0,0,1,0,0,0,0
215020008.0,0,1,0,0,0,0
215040002.0,0,1,0,0,0,0
215040003.0,0,1,0,0,0,0
215060003.0,0,0,0,0,0,1
215060004.0,0,0,0,0,0,1
215090002.0,0,1,0,0,0,0
215090003.0,0,1,0,0,0,0
215100001.0,0,1,0,0,0,0
215100002.0,0,1,0,0,0,0
215100005.0,0,1,0,0,0,0
215130003.0,0,1,0,0,0,0
215130004.0,0,1,0,0,0,0
215130005.0,0,1,0,0,0,0
215130007.0,0,0,0,0,0,1
215131105.0,0,0,0,0,0,1
215140002.0,0,0,0,0,0,1
215150002.0,1,0,0,0,0,0
215160001.0,0,1,0,0,0,0
215160002.0,0,1,0,0,0,0
215160004.0,0,1,0,0,0,0
215170001.0,0,1,0,0,0,0
215170002.0,0,1,0,0,0,0
215180005.0,0,1,0,0,0,0
215183201.0,0,0,0,1,0,0
215200001.0,0,1,0,0,0,0
215200002.0,0,1,0,0,0,0
215200004.0,0,0,0,0,0,1
215200008.0,0,1,0,0,0,0
216050001.0,0,0,0,0,0,1
216050002.0,0,0,0,0,0,1
216053101.0,0,1,0,0,0,0
216090004.0,0,1,0,0,0,0
216140001.0,0,1,0,0,0,0
216140003.0,0,1,0,0,0,0
216140005.0,0,1,0,0,0,0
216160002.0,0,1,0,0,0,0
216160004.0,0,1,0,0,0,0
216160006.0,0,1,0,0,0,0
216200001.0,0,1,0,0,0,0
217020002.0,0,1,0,0,0,0
217030001.0,0,1,0,0,0,0
217030002.0,0,1,0,0,0,0
217030003.0,0,1,0,0,0,0
217040001.0,0,1,0,0,0,0
217040005.0,0,1,0,0,0,0
217070011.0,0,1,0,0,0,0
217070006.0,0,1,0,0,0,0
217170006.0,0,1,0,0,0,0
217080001.0,0,1,0,0,0,0
217080004.0,0,0,0,0,0,1
217090008.0,0,1,0,0,0,0
217100001.0,0,1,0,0,0,0
217100002.0,0,1,0,0,0,0
217100005.0,0,1,0,0,0,0
217110001.0,0,1,0,0,0,0
217110003.0,0,1,0,0,0,0
217110005.0,0,0,0,0,0,1
217130005.0,0,1,0,0,0,0
217130007.0,0,1,0,0,0,0
217131102.0,0,1,0,0,0,0
217131105.0,0,1,0,0,0,0
217140001.0,0,1,0,0,0,0
217170001.0,0,1,0,0,0,0
217170002.0,0,1,0,0,0,0
217170003.0,0,1,0,0,0,0
217170005.0,0,0,0,0,0,1
217193101.0,0,1,0,0,0,0
217200002.0,0,1,0,0,0,0
218013103.0,0,1,0,0,0,0
218020004.0,0,1,0,0,0,0
218020003.0,1,0,0,0,0,0
218021101.0,1,0,0,0,0,0
218030001.0,0,1,0,0,0,0
218031102.0,0,1,0,0,0,0
218040002.0,0,1,0,0,0,0
218040004.0,0,1,0,0,0,0
218040006.0,0,1,0,0,0,0
218060001.0,0,1,0,0,0,0
218060002.0,0,1,0,0,0,0
218060004.0,0,1,0,0,0,0
218070002.0,0,1,0,0,0,0
218070003.0,0,1,0,0,0,0
218090002.0,0,1,0,0,0,0
218090003.0,0,1,0,0,0,0
218090004.0,0,0,0,0,0,1
218100001.0,0,1,0,0,0,0
218100002.0,0,1,0,0,0,0
218100004.0,0,1,0,0,0,0
218110006.0,0,1,0,0,0,0
218120001.0,0,1,0,0,0,0
218120002.0,0,1,0,0,0,0
218120003.0,0,1,0,0,0,0
218130001.0,0,1,0,0,0,0
218130002.0,0,1,0,0,0,0
218130003.0,0,0,0,0,0,1
218140002.0,0,1,0,0,0,0
218140004.0,0,1,0,0,0,0
218140005.0,0,0,0,0,0,1
218150001.0,0,1,0,0,0,0
218150002.0,0,1,0,0,0,0
218160002.0,0,1,0,0,0,0
218160005.0,0,0,0,0,0,1
218160006.0,0,1,0,0,0,0
218161102.0,0,1,0,0,0,0
218170009.0,0,1,0,0,0,0
218170006.0,0,1,0,0,0,0
218173208.0,0,1,0,0,0,0
218180001.0,0,1,0,0,0,0
218180002.0,0,1,0,0,0,0
218180008.0,0,1,0,0,0,0
218180010.0,0,1,0,0,0,0
218190001.0,0,1,0,0,0,0
219010001.0,0,1,0,0,0,0
219010002.0,0,1,0,0,0,0
219010003.0,0,1,0,0,0,0
219020001.0,0,1,0,0,0,0
219020002.0,0,1,0,0,0,0
219020003.0,1,0,0,0,0,0
219023104.0,1,0,0,0,0,0
219030004.0,0,1,0,0,0,0
219030005.0,0,1,0,0,0,0
219050002.0,0,0,0,0,0,1
219050004.0,0,1,0,0,0,0
219060001.0,0,1,0,0,0,0
219060002.0,0,1,0,0,0,0
219060003.0,0,1,0,0,0,0
219060004.0,0,1,0,0,0,0
219070002.0,0,1,0,0,0,0
219070004.0,0,1,0,0,0,0
219070005.0,0,1,0,0,0,0
219080001.0,0,1,0,0,0,0
219080002.0,0,1,0,0,0,0
219080003.0,0,1,0,0,0,0
219080004.0,0,1,0,0,0,0
219090002.0,0,0,0,0,0,1
219100004.0,0,1,0,0,0,0
219100005.0,0,1,0,0,0,0
219100006.0,0,1,0,0,0,0
219110001.0,0,0,0,0,0,1
219110003.0,0,1,0,0,0,0
219120001.0,0,1,0,0,0,0
219120007.0,0,1,0,0,0,0
219120014.0,0,1,0,0,0,0
219130001.0,0,1,0,0,0,0
219130002.0,0,1,0,0,0,0
219130004.0,0,1,0,0,0,0
219140004.0,0,1,0,0,0,0
219140006.0,0,1,0,0,0,0
219150001.0,0,1,0,0,0,0
219150002.0,0,1,0,0,0,0
219160001.0,1,0,0,0,0,0
219160003.0,0,0,0,0,1,0
219170001.0,0,1,0,0,0,0
219170006.0,0,0,0,0,0,1
219180001.0,0,1,0,0,0,0
219180003.0,0,1,0,0,0,0
219190001.0,0,1,0,0,0,0
219190002.0,0,1,0,0,0,0
219190004.0,0,1,0,0,0,0
219190006.0,0,0,0,0,0,1
219190003.0,0,1,0,0,0,0
219193101.0,0,1,0,0,0,0
219200001.0,0,1,0,0,0,0
219200002.0,0,1,0,0,0,0
219200003.0,0,0,0,0,0,1
219210002.0,0,0,0,0,0,1
219220005.0,0,1,0,0,0,0
219220006.0,0,1,0,0,0,0
219230001.0,0,1,0,0,0,0
219230002.0,0,1,0,0,0,0
219240001.0,0,1,0,0,0,0
219240002.0,0,1,0,0,0,0
219240004.0,0,1,0,0,0,0
219240006.0,0,1,0,0,0,0
219250001.0,0,1,0,0,0,0
219250002.0,0,1,0,0,0,0
219250003.0,0,1,0,0,0,0
219260002.0,0,1,0,0,0,0
219260003.0,0,0,0,0,0,1
219270001.0,0,1,0,0,0,0
219270002.0,0,1,0,0,0,0
219280001.0,0,1,0,0,0,0
219280002.0,0,1,0,0,0,0
219280003.0,0,1,0,0,0,0
219283103.0,0,1,0,0,0,0
219290001.0,0,1,0,0,0,0
219290002.0,0,1,0,0,0,0
219290006.0,0,1,0,0,0,0
219290003.0,0,0,0,1,0,0
219293102.0,0,0,0,1,0,0
220010001.0,0,1,0,0,0,0
220010003.0,0,1,0,0,0,0
220020002.0,0,1,0,0,0,0
220020003.0,0,1,0,0,0,0
220030001.0,0,1,0,0,0,0
220030002.0,0,1,0,0,0,0
220030004.0,0,1,0,0,0,0
220030005.0,0,1,0,0,0,0
220060003.0,0,1,0,0,0,0
220070002.0,0,1,0,0,0,0
220070003.0,0,1,0,0,0,0
220080002.0,0,0,0,0,0,1
220090001.0,0,1,0,0,0,0
220110002.0,0,0,0,0,0,1
