hhid14_9,age,male,pidlink
305024100,31,0,305024102
305024300,27,0,305024302
305020007,27,0,305025102
305040000,57,1,305040001
305040000,53,0,305040002
305040003,24,1,305040003
305040000,20,1,305040004
305040003,24,0,305045102
305050000,56,0,305050002
305050000,34,1,305050003
305054100,33,1,305050004
305050000,30,1,305050005
305054100,32,0,305054102
305060000,60,0,305060002
305060000,40,0,305060003
305064200,37,0,305060004
305063100,35,0,305060005
305060006,31,0,305060006
305060000,22,0,305060007
305063100,39,1,305063103
305064200,43,1,305064201
305060006,31,1,305065101
305070000,57,0,305070002
305070000,41,0,305070003
305074100,39,1,305070004
305070000,16,0,305070006
305074100,38,0,305074102
305080000,81,1,305080001
305084100,41,0,305080003
305084200,37,1,305080005
305084100,41,1,305080006
305080000,15,0,305080008
305080000,39,0,305080009
305084200,36,0,305084202
305100001,44,1,305100001
305100000,40,0,305100002
305100000,22,0,305100003
305100000,31,1,305100007
305100000,85,0,305100008
305110004,35,1,305110004
305110000,37,0,305110007
305110000,17,0,305110008
305110000,52,0,305110011
305110004,33,0,305113105
305120000,47,1,305120001
305120000,42,0,305120002
305120000,25,0,305120003
305120000,20,1,305120005
305133200,42,0,305130002
305133200,20,0,305130003
305133200,20,0,305130004
305133200,16,0,305130005
305133200,45,1,305133206
305140000,73,0,305140001
305141100,60,1,305140002
305141200,48,1,305140003
305144100,45,1,305140004
305143100,44,1,305140005
305140000,42,0,305140006
305141300,33,1,305140007
305144100,40,0,305140008
305140000,21,0,305140010
305141100,55,0,305141102
305141100,29,1,305141105
305141200,48,0,305141202
305141200,19,1,305141203
305141300,29,0,305141302
305143100,36,0,305143102
305143100,17,0,305143103
305150000,46,1,305150003
305150000,42,0,305150004
305153100,40,1,305150005
305150000,47,1,305150006
305153100,41,0,305153102
305163100,59,1,305160001
305163100,54,0,305160002
305160000,32,1,305160003
305160000,36,0,305160006
305172100,42,1,305170003
305170004,39,1,305170004
305170000,54,0,305170005
305170000,26,0,305170007
305170000,21,1,305170008
305170000,31,1,305170011
305172100,40,0,305172102
305174100,36,0,305174102
305194100,61,1,305190001
305190000,57,0,305190002
305194200,33,0,305190003
305190000,27,0,305190005
305194200,33,1,305194203
305200000,80,0,305200002
306010000,77,0,306010002
306014100,43,1,306010003
306010000,32,0,306010007
306010000,29,1,306010008
306014100,42,0,306014102
306030000,68,1,306030001
306030000,66,0,306030002
306033100,41,0,306030003
306030006,31,0,306030006
306030000,24,0,306030007
306033200,58,1,306030008
306030000,31,1,306030015
306033100,16,1,306033105
306033200,37,0,306033202
306033200,15,1,306033203
306030006,31,1,306035101
306040000,76,1,306040001
306040000,55,0,306040002
306050000,92,0,306050002
306054100,39,1,306050003
306050004,54,1,306050004
306050004,46,0,306050005
306054100,32,0,306054102
306070000,68,1,306070001
306070000,71,0,306070002
306073100,35,1,306070003
306070004,32,1,306070004
306070005,30,0,306070005
306070005,43,1,306070007
306073100,35,0,306073103
306070004,31,0,306075102
306080000,78,1,306080001
306083100,41,1,306080004
306080000,36,0,306080006
306083100,37,0,306083102
306090000,67,0,306090001
306090002,41,1,306090002
306094100,39,0,306090003
306090000,72,1,306090009
306090000,60,1,306090010
306090000,47,0,306090011
306090000,24,1,306090012
306090000,22,0,306090013
306090000,19,1,306090015
306090000,18,1,306090016
306090000,16,0,306090017
306094100,17,0,306094108
306090002,45,0,306095102
306100000,59,0,306100003
306100000,16,0,306100006
306120000,70,0,306120002
306120000,24,1,306120006
306131100,28,1,306130005
306131100,23,1,306130007
306131100,21,1,306130008
306140000,74,0,306140003
306150000,49,0,306150002
306150000,74,0,306150003
306150000,19,0,306150007
306160000,50,1,306160001
306160000,43,0,306160002
306163100,48,0,306160003
306160000,17,0,306160005
306160000,16,1,306160006
306163100,39,1,306163103
306170000,36,0,306170004
306170000,40,1,306170007
306170000,15,0,306170008
306180000,39,1,306180003
306184100,34,0,306180004
306184100,44,1,306180005
306184100,16,1,306180006
306180000,27,0,306180007
306190000,69,1,306190001
306190000,51,0,306190002
306194100,28,1,306190005
306190006,20,1,306190006
306194100,25,0,306194102
306200000,54,1,306200001
306200000,49,0,306200002
306200004,30,0,306200004
306200000,23,0,306200005
306200004,35,1,306200006
306200000,34,1,306200008
306210000,61,1,306210001
306210000,56,0,306210002
306213100,42,1,306210004
306213100,16,0,306213104
306213106,18,1,306213106
306220001,55,1,306220001
306220001,58,0,306220002
306224100,30,0,306220004
306220000,27,0,306220005
306220001,23,1,306220006
306220000,34,1,306220007
306224100,31,1,306224101
306220001,23,0,306225104
306231100,41,0,306230003
306230000,35,0,306230004
306234103,34,1,306230005
306230006,28,0,306230006
306231100,62,1,306230008
306230000,19,1,306230010
306230000,41,1,306230011
306231100,16,0,306231105
306234103,26,0,306234103
306230006,36,1,306235101
306240000,72,0,306240005
306240000,55,1,306240010
306240000,51,0,306240011
306250000,46,1,306250001
306250000,42,0,306250002
306250000,75,0,306250005
306250000,18,0,306250007
306250000,15,1,306250008
306250000,19,1,306250009
306260000,44,1,306260001
306260000,40,0,306260002
306260003,21,1,306260003
306260000,18,1,306260005
306260000,65,0,306260010
306270000,68,1,306270001
306270000,64,0,306270002
306274100,38,1,306270003
306270000,38,0,306270004
306270000,21,1,306270006
306270000,17,0,306270007
306274100,30,0,306274102
306280000,52,1,306280001
306280000,53,0,306280002
306280000,30,0,306280003
306280000,24,1,306280004
306280000,21,0,306280005
306290000,62,1,306290001
306290000,60,0,306290002
306300000,69,1,306300001
306300000,56,0,306300002
306303100,41,0,306300003
306300000,25,0,306300008
306300009,23,1,306300009
306300010,23,1,306300010
306303100,21,0,306300011
306300000,32,1,306300015
307010000,67,1,307010001
307010000,62,0,307010002
307010000,33,0,307010005
307010000,31,0,307010006
307010000,68,0,307010007
307020000,68,0,307020003
307024100,49,0,307020004
307020000,30,1,307020006
307020007,18,0,307020007
307020008,16,0,307020008
307024100,68,1,307024101
307033100,51,0,307030003
307030000,47,0,307030004
307033100,55,1,307033101
307030000,20,0,307033103
307033100,18,1,307033104
307040000,84,1,307040001
307040000,81,0,307040002
307040000,36,0,307040003
307040000,46,1,307040004
307040005,39,1,307040005
307040005,27,0,307040006
307040000,27,1,307040007
307050000,55,1,307050001
307054100,49,0,307050002
307054200,26,0,307050003
307053100,45,1,307050004
307050000,21,0,307050005
307053100,35,0,307053103
307053100,15,0,307053104
307054200,30,1,307054202
307060000,65,1,307060001
307060000,60,0,307060002
307060000,35,0,307060005
307060000,33,1,307060008
307070000,54,1,307070001
307070000,47,0,307070002
307070000,25,0,307070004
307070000,24,0,307070005
307070000,21,1,307070006
307070000,19,1,307070008
307070000,16,1,307070009
307070000,25,1,307070010
307080000,69,0,307080002
307080000,40,0,307080004
307083100,38,0,307080005
307080006,34,0,307080006
307084200,44,0,307080007
307084200,52,1,307080008
307080000,23,1,307080009
307080010,18,0,307080010
307080006,41,1,307080011
307080000,22,0,307080013
307083100,43,1,307083101
307084100,39,0,307084102
307080010,25,1,307085204
307094100,62,0,307090003
307094100,63,1,307090004
307094100,34,1,307090005
307094104,26,0,307090006
307090000,45,1,307090008
307094300,38,1,307090009
307094104,29,1,307094104
307094100,33,0,307094202
307094300,29,0,307094302
307110000,66,0,307110001
307110002,40,0,307110002
307110000,39,1,307110003
307110004,39,1,307110004
307110000,37,1,307110005
307114100,46,1,307110008
307110009,19,0,307110009
307110000,17,1,307110010
307110000,34,0,307110011
307110004,38,0,307114204
307110002,29,1,307115101
307120000,59,1,307120001
307120000,49,0,307120002
307120000,27,1,307120003
307120000,25,1,307120004
307120000,23,1,307120005
307120000,20,1,307120006
307120007,19,0,307120007
307120000,17,0,307120008
307120000,25,0,307120010
307120000,26,0,307120011
307120000,21,0,307120012
307120000,18,0,307120016
307130000,44,1,307130005
307130000,31,0,307130006
307140000,61,1,307140001
307140000,24,0,307140003
307140000,26,1,307140004
307150000,64,0,307150002
307150000,45,0,307150003
307150000,45,1,307150004
307150000,20,0,307150006
307160000,71,0,307160002
307163100,42,1,307160004
307164100,40,1,307160005
307163100,43,0,307163103
307164100,39,0,307164102
307170000,51,1,307170001
307170000,49,0,307170002
307170000,31,1,307170003
307170000,28,1,307170004
307170000,26,0,307170005
307173100,37,0,307170007
307174100,40,1,307170008
307170000,21,1,307170010
307170011,19,0,307170011
307170000,27,0,307170015
307173100,20,1,307173107
307173100,18,1,307173108
307173100,15,0,307173109
307173100,46,1,307173111
307174100,30,0,307174102
307170011,23,1,307175101
307190001,47,1,307190001
307190001,42,0,307190002
307190000,24,0,307190003
307190001,22,1,307190004
307190001,20,0,307190005
307190001,16,0,307190006
307190000,32,1,307190010
307201100,30,0,307200003
307200000,37,0,307200004
307200000,39,1,307200005
307200000,52,0,307200009
307201100,32,1,307201105
307201100,15,0,307201106
308010000,73,1,308010001
308010000,52,0,308010002
308010000,21,0,308010003
308020000,52,1,308020001
308020000,51,0,308020002
308024100,31,0,308020003
308024200,29,0,308020004
308024300,26,0,308020005
308020000,24,0,308020006
308020000,19,1,308020008
308020000,16,0,308020009
308020000,15,0,308020010
308020000,84,1,308020012
308024100,33,1,308024101
308024200,28,1,308024201
308024300,30,1,308024303
308030000,51,0,308030002
308030003,28,1,308030003
308030000,20,1,308030004
308030003,26,0,308035102
308040000,68,1,308040001
308040000,53,0,308040002
308040003,36,1,308040003
308040004,34,1,308040004
308040000,18,1,308040007
308040003,31,0,308045103
308040004,30,0,308045202
308050000,87,1,308050001
308050000,86,0,308050002
308050000,55,1,308050004
308050000,53,1,308050005
308054100,53,1,308050006
308054100,56,0,308054102
308054100,23,1,308054106
308060000,61,1,308060001
308060000,49,0,308060002
308060003,29,0,308060003
308060000,25,1,308060004
308060000,23,1,308060005
308064100,32,0,308060006
308064100,30,1,308064101
308060003,38,1,308065101
308070000,54,0,308070002
308074200,32,0,308070003
308070000,28,0,308070004
308070005,26,1,308070005
308074100,22,1,308070006
308070000,28,1,308070008
308074100,46,0,308074102
308074100,15,0,308074106
308074200,36,1,308074201
308070005,21,0,308075105
308080000,58,0,308080002
308084100,31,0,308080004
308080005,27,0,308080005
308080000,26,0,308080006
308080007,41,1,308080007
308080007,36,0,308080008
308080000,33,1,308080010
308084100,35,1,308084101
308080005,28,1,308085101
308090000,88,0,308090002
308093100,39,1,308090003
308090000,50,1,308090004
308090000,52,0,308090005
308090000,25,0,308090006
308090000,16,0,308090007
308093100,34,0,308093102
308100000,57,1,308100001
308100000,40,0,308100002
308100000,21,1,308100003
308104100,35,1,308100004
308101100,34,0,308100005
308103100,29,0,308100006
308100000,20,1,308100007
308100000,18,0,308100008
308100000,21,0,308100011
308100000,18,0,308100012
308100000,18,1,308100013
308101100,46,1,308101101
308101100,17,0,308101103
308101100,15,1,308101104
308103100,32,1,308103101
308104100,33,0,308104102
308113100,25,1,308113103
308113100,23,0,308113104
308113100,25,0,308113114
308120006,19,0,308120006
308120000,40,1,308120008
308120000,35,0,308120009
308120000,37,1,308120011
308130000,64,0,308130002
308130000,39,0,308130003
308134100,36,0,308130004
308134200,34,1,308130005
308130000,30,0,308130006
308130000,40,1,308130007
308130000,32,1,308130010
308134100,47,1,308134101
308134200,37,0,308134202
308140000,41,1,308140003
308140000,49,0,308140006
308150000,76,0,308150002
308154100,48,0,308150003
308150000,43,0,308150004
308154100,54,1,308150009
308154100,17,0,308150010
308160000,51,1,308160001
308160000,46,0,308160002
308160000,21,0,308160003
308160004,19,0,308160004
308160004,24,1,308165102
308170000,55,1,308170001
308170000,51,0,308170002
308170000,30,1,308170003
308170005,32,0,308170005
308170000,27,1,308170006
308170000,22,1,308170007
308170000,21,1,308170008
308170000,24,0,308170012
308170005,29,1,308175101
308183100,79,0,308180002
308183100,40,0,308180003
308183100,35,0,308180004
308180000,31,0,308180005
308180000,35,1,308180006
308190000,47,0,308190002
308194100,31,0,308190003
308190000,22,0,308190005
308194100,34,1,308194101
308200000,54,0,308200002
309014100,59,1,309010001
309010000,56,0,309010002
309010000,21,1,309010005
309013100,42,1,309010006
309010000,43,1,309010007
309013100,44,0,309013102
309013100,19,0,309013103
309013100,15,0,309013104
309020000,59,1,309020001
309020000,57,0,309020002
309023100,37,1,309020003
309020000,33,1,309020004
309020000,30,1,309020005
309020006,28,0,309020006
309024200,26,0,309020007
309020008,21,0,309020008
309024200,20,0,309020010
309020000,19,1,309020011
309023100,30,0,309023106
309020006,29,1,309025101
309030000,52,1,309030001
309030000,48,0,309030002
309030000,23,0,309030003
309030000,22,1,309030004
309030000,18,1,309030005
309030000,24,1,309030007
309040000,60,1,309040001
309040000,55,0,309040002
309044100,32,1,309040003
309040000,29,1,309040004
309040005,27,1,309040005
309040000,18,1,309040006
309044100,32,0,309044104
309040005,23,0,309045102
309050000,91,0,309050001
309050000,46,0,309050002
309050000,42,0,309050003
309050004,39,0,309050004
309050000,47,1,309050006
309050000,16,1,309050007
309050004,15,1,309050009
309050004,40,1,309050010
309063100,51,1,309060002
309060000,41,0,309060003
309064100,32,0,309060005
309064100,31,1,309060006
309063100,44,0,309063102
309063100,19,0,309063103
309063100,15,1,309063104
309064100,34,1,309064103
309064100,29,0,309064106
309070000,56,1,309070001
309070000,51,0,309070002
309074100,31,0,309070003
309070004,31,0,309070004
309070000,19,1,309070005
309070004,34,1,309070007
309074100,36,1,309074101
309080000,85,1,309080001
309083100,44,1,309080003
309080000,36,0,309080004
309080000,35,0,309080005
309084100,34,1,309080006
309080007,29,0,309080007
309084300,28,0,309080008
309080000,49,1,309080012
309080000,24,1,309080014
309083100,35,0,309083102
309083100,15,1,309083103
309083100,18,1,309083104
309083100,18,0,309083106
309084100,26,0,309084104
309084300,33,1,309084301
309080007,30,1,309085101
309094100,86,1,309090001
309094100,40,1,309090004
309094200,34,1,309090005
309090000,35,1,309090006
309093100,33,0,309090008
309090009,32,0,309090009
309090000,35,0,309090011
309093100,36,1,309093103
309094100,32,0,309094102
309094200,35,0,309094202
309090009,34,1,309095101
309100000,50,1,309100001
309100000,37,0,309100002
309100004,23,0,309100004
309100000,19,1,309100005
309100004,32,1,309105101
309110000,60,1,309110001
309110000,54,0,309110002
309114100,35,0,309110003
309114200,33,0,309110004
309110000,31,0,309110005
309114100,39,1,309110006
309110000,24,1,309110010
309114200,39,1,309114201
309120000,64,0,309120002
309120000,30,0,309120004
309124100,25,1,309120005
309124100,20,1,309120006
309124100,23,0,309124107
309130000,69,1,309130001
309130000,65,0,309130002
309134100,35,0,309130003
309130004,33,0,309130004
309130000,31,0,309130005
309130000,24,0,309130007
309130004,22,0,309130008
309134100,40,1,309134101
309130004,32,1,309135101
309140000,44,0,309140002
309140003,27,1,309140003
309140004,24,0,309140004
309140000,15,0,309140005
309140003,26,0,309145102
309140004,27,1,309145201
309150000,62,1,309150001
309150000,61,0,309150002
309160000,58,1,309160001
309160000,59,0,309160002
309160000,33,0,309160004
309160000,34,1,309160007
309160000,27,0,309160011
309170000,58,1,309170001
309170000,55,0,309170002
309174100,29,0,309170003
309170000,26,0,309170004
309170005,19,1,309170005
309170000,30,1,309170007
309174100,33,1,309174101
309180000,66,1,309180001
309180000,61,0,309180002
309184100,40,0,309180003
309184200,36,0,309180004
309180000,35,0,309180005
309184300,32,0,309180006
